GeneID	GSM4053401	GSM4053402	GSM4053403	GSM4053404	GSM4053405	GSM4053406	GSM4053407	GSM4053408	GSM4053409	GSM4053410	GSM4053411	GSM4053412
102724253	0	0	0	0	0	0	0	0	0	0	0	0
105370777	0	0	0	0	0	0	0	0	0	0	0	0
105370781	0	0	0	0	0	0	0	0	0	0	0	0
105370780	0	0	0	0	0	0	0	0	0	0	0	0
400360	0	0	2	5	0	0	4	0	1	0	0	0
105370783	0	0	0	0	0	0	0	0	0	0	0	0
105370784	0	0	0	0	0	0	0	0	0	0	0	0
7057	2990	10179	18054	11360	2331	15846	6320	16603	24797	7772	73410	17641
161835	0	18	4	2	2	6	9	8	6	6	23	2
105370785	0	0	0	0	0	0	0	0	0	0	0	0
105370941	0	0	0	0	0	0	0	0	0	0	0	0
11245	8	64	44	58	1	7	52	38	63	111	19	6
105370786	0	1	0	0	0	1	2	0	0	0	0	0
100505534	0	0	0	0	0	0	0	0	0	0	0	0
440275	607	1350	1647	1773	838	1868	1996	1268	1551	2298	1392	1151
6727	2620	1753	4045	3744	1925	4291	5595	6000	5912	6456	3611	3622
100131089	0	0	1	0	0	0	0	0	0	0	0	0
105370787	0	0	0	0	0	0	0	0	0	0	0	0
90427	17	77	52	46	53	41	86	84	67	44	43	15
701	977	766	1493	1163	567	1111	1323	270	166	6	227	524
107984763	0	0	0	1	0	0	0	0	0	0	0	0
106821730	60	61	59	140	14	58	78	24	23	10	20	54
56924	41	46	19	116	10	34	39	19	14	10	20	45
644809	1	3	0	1	0	2	0	0	1	0	2	1
100131244	0	0	0	0	0	0	0	0	0	0	0	0
5330	211	649	313	619	110	239	93	314	273	504	428	225
112268152	0	0	0	0	0	0	0	0	0	0	0	0
100505573	0	0	0	0	0	0	0	2	2	0	0	0
388115	15	65	38	214	55	92	49	337	709	367	401	103
644844	666	236	1125	79	526	1599	443	5314	2173	1	3358	3769
85455	29	34	101	34	33	52	122	492	195	51	190	698
90417	135	233	242	288	131	217	342	81	147	126	108	72
3712	743	1075	1101	832	455	1143	1282	1148	1205	2054	1338	1078
22893	367	404	466	346	277	545	583	1022	716	443	736	702
113189	57	149	168	105	32	126	88	75	296	340	89	81
90416	68	65	129	77	77	98	99	147	135	105	98	162
359821	1	1	2	2	1	5	5	6	4	2	2	2
27079	56	49	127	75	49	120	107	72	67	69	125	55
100189229	0	0	0	0	0	0	0	0	0	0	0	0
57082	536	423	756	589	265	508	533	104	108	16	118	264
100505648	0	0	0	0	0	0	0	0	0	0	0	0
5888	320	327	469	472	160	393	413	143	112	86	250	361
55177	368	329	461	418	258	440	430	362	342	583	508	378
2644	7	16	14	5	8	7	71	5	4	12	6	19
55192	145	242	206	213	104	167	224	216	209	267	205	218
643338	6	45	56	96	20	17	96	12	9	22	7	15
84936	346	251	455	511	291	373	393	749	660	690	457	442
54866	308	238	435	81	226	317	476	861	349	3	509	623
102724362	24	24	48	33	43	76	57	54	27	1	85	54
6692	2382	1393	3558	2299	2036	4927	4440	7379	2784	24	7817	6260
171177	24	20	5	69	1	9	7	8	3	0	3	9
57617	168	587	335	314	171	322	388	503	632	501	490	363
105370943	0	0	0	0	0	0	0	0	0	0	0	0
54567	149	564	526	115	114	209	401	108	82	320	210	247
79094	28	153	20	38	38	20	50	18	26	41	8	45
105370789	0	0	0	0	0	0	0	0	0	0	0	0
112268144	0	0	0	0	0	0	0	0	0	0	0	0
54617	927	1048	1680	1586	862	1436	1318	1611	1565	1721	1871	1180
105376713	0	0	0	0	0	0	0	0	0	0	0	0
161829	0	0	0	1	0	0	0	0	0	0	0	0
11261	1674	1851	2859	1842	1255	2700	1636	8201	3924	4305	5528	4095
729082	8	9	11	8	5	10	15	9	3	5	2	11
11339	53	35	41	60	17	28	66	25	8	18	21	39
51203	501	461	903	921	296	731	916	180	86	55	117	175
51103	96	239	295	254	124	177	235	281	285	563	294	107
23168	857	1031	1519	1223	606	1288	1258	1479	2231	2391	2052	1058
105370790	0	0	0	0	0	0	0	0	0	0	0	0
3706	26	9	75	18	50	135	64	179	51	17	220	163
4058	16	10	54	13	22	56	10	370	83	27	260	213
26015	274	364	563	449	202	376	502	323	390	793	390	285
7301	80	138	144	401	22	69	218	106	275	1345	117	81
105370791	0	0	1	1	0	0	0	0	0	1	0	0
23269	899	1881	2636	1912	1371	2210	2885	1671	2157	2018	1754	1263
693211	0	0	0	0	0	0	0	0	0	1	0	0
23005	125	213	350	799	158	303	348	653	994	530	431	370
8681	60	91	72	391	90	107	121	76	82	103	78	65
100137047	31	53	30	135	37	43	57	47	39	48	47	46
100137049	39	43	50	301	57	68	71	46	46	58	35	31
51332	36	158	161	418	153	190	65	48	25	149	37	42
100423013	0	0	0	0	0	0	0	0	0	0	0	0
105370792	1	4	7	1	9	6	5	0	1	1	1	0
30844	642	964	922	552	324	847	813	1089	511	485	1077	1057
101928363	0	0	0	0	0	0	0	1	0	0	0	0
101928388	1	0	0	26	0	0	1	0	0	0	0	0
123745	3	64	18	1604	5	15	33	0	2	36	4	0
105370793	0	0	0	0	0	0	0	0	0	0	0	0
283748	6	8	4	2077	11	17	16	9	4	0	5	1
255189	334	98	237	1964	706	1242	3047	680	313	179	917	1061
23339	510	801	1294	1265	563	930	3402	1976	1986	2700	1804	788
693212	0	1	0	2	1	0	2	2	0	0	0	0
105370795	5	6	23	11	7	17	28	4	11	18	13	4
25963	721	953	1476	1170	827	1435	2926	936	662	890	1429	766
2595	420	238	450	647	344	356	945	680	470	536	629	501
825	409	252	658	815	564	590	2821	805	337	17745	550	510
105370794	0	0	5	5	11	1	0	0	0	9	0	0
64397	870	1488	2217	1686	809	1339	3822	3003	3853	26428	2918	1368
8773	129	294	449	286	201	512	1010	543	432	451	480	289
255252	78	144	220	154	102	283	487	239	248	196	337	175
55142	99	210	194	150	56	220	372	172	159	192	131	162
57519	119	149	282	919	165	245	398	901	2240	1239	852	286
146059	339	343	720	851	349	504	1566	551	559	700	590	290
146057	187	370	588	504	372	381	1322	1192	1621	2214	1046	349
197131	960	1498	2308	2000	981	1446	6598	2391	2422	2647	2656	1571
80021	261	279	440	318	318	577	1517	342	250	189	327	293
23582	177	330	642	441	310	610	1370	823	633	808	698	432
2038	0	8	7	0	1	4	0	0	6	224	21	2
9333	0	3	0	468	0	0	0	0	0	11	0	0
116179	0	3	0	0	0	0	0	0	0	0	0	0
9836	87	80	201	118	48	163	405	115	143	141	143	114
161823	27	63	65	57	40	41	186	103	169	233	47	17
146050	158	138	324	230	121	189	777	233	236	201	283	237
27229	337	357	732	387	246	360	1308	336	356	455	334	280
7158	1121	1394	2558	1820	1300	2309	4858	1907	2655	2821	2199	993
4130	40	290	396	838	105	377	277	4440	9019	5213	3560	738
9677	2014	2458	4217	3595	1851	1722	10452	3788	2071	1948	3149	3214
1159	6288	4106	7380	6801	4566	6970	22662	13935	7233	28	10722	18452
161497	38	72	230	130	76	98	431	152	50	15	86	117
117155	16	48	125	123	52	88	355	82	35	27	68	81
110006325	1439	1910	3285	2801	1559	1344	8699	2903	1541	1423	2502	2522
548596	5784	3704	6644	6165	4216	6427	20735	12492	6452	14	9661	16680
554225	42	78	224	136	85	69	457	144	85	15	96	169
440278	13	27	50	22	14	6	140	16	26	10	30	17
2923	10453	17471	20005	15382	6343	18043	32966	11120	11410	9807	13190	19011
80237	120	130	364	131	94	317	254	128	39	65	175	147
10169	908	1019	1366	975	619	1225	2387	1368	1115	1445	945	1332
100529067	819	1054	1615	1368	635	1463	3596	1080	1271	1904	1106	1061
100302254	358	414	633	514	291	618	1110	619	546	703	485	561
619189	77	114	86	96	95	70	298	144	97	103	121	147
25764	376	518	834	733	285	671	2150	334	543	970	519	389
4236	176	414	523	413	163	397	862	443	560	718	604	307
79968	453	296	407	408	132	283	1032	176	242	153	206	241
84978	148	166	51	51	47	40	21	44	52	3	39	25
728758	2	4	6	8	10	5	13	3	14	1	3	0
113201	838	1787	3021	1199	1544	3014	6470	3295	3040	2887	4036	2258
51496	407	563	920	610	314	600	2298	734	676	616	653	637
645212	0	0	0	0	0	2	0	0	1	1	0	0
8669	264	363	635	468	277	601	1323	348	420	694	445	270
80208	3269	4303	5540	4067	2474	2848	10140	5189	3506	4991	4960	4874
197135	37	67	22	37	4	26	54	72	25	32	16	29
567	97409	61734	61261	36418	26477	46909	80154	105194	49031	44056	76281	93988
113218500	4	2	4	0	1	2	2	5	2	3	0	3
100419583	0	0	0	0	0	0	0	0	1	0	0	0
140691	1	29	7	6	4	11	1	4	33	15	15	2
653381	183	324	79	62	56	112	112	38	17	6	16	47
105370798	0	0	0	0	0	0	0	0	0	0	0	0
145645	0	0	0	0	0	0	0	0	0	0	0	0
6652	1460	2083	1175	643	1030	1720	1376	228	199	125	343	477
50506	18060	10527	4668	376	7505	3391	22915	129	220	33	2541	6586
405753	1204	543	252	73	408	177	566	11	6	6	15	107
90527	72	49	23	889	27	21	74	5	4	67	11	42
53905	277	568	139	5037	193	117	447	118	105	310	112	142
90525	10	60	54	26	63	20	88	37	85	75	30	64
100188986	0	0	0	0	0	0	0	0	0	0	0	0
100188988	0	0	0	0	0	0	0	0	0	0	0	0
100189065	0	0	0	0	0	0	0	0	0	0	0	0
101928414	0	0	0	0	0	0	0	0	0	0	0	0
9153	2	47	81	4	4	108	10	36	30	9	252	357
2628	91	156	141	502	126	184	278	414	839	1345	290	107
79029	117	206	224	185	75	134	216	106	125	102	132	197
84419	2349	1916	2312	347	417	2262	2086	6175	2149	11	6743	5714
100126311	89	64	117	15	29	114	68	239	113	0	295	144
107987223	0	3	0	0	0	2	1	3	0	0	1	1
105376714	17	73	8	0	3	6	1	0	1	0	8	2
7782	39	61	74	37	32	55	30	167	101	79	115	78
283651	20	54	11	15	22	7	3	41	12	7	41	19
109617005	0	0	0	0	0	0	0	0	0	0	0	0
26258	141	231	337	400	205	360	270	253	400	504	299	212
58472	1682	3723	1836	1040	805	2256	2651	3859	2964	1061	3678	4911
105370802	0	0	0	0	0	0	0	0	0	0	0	0
107984794	0	0	0	0	0	0	0	0	0	0	0	0
105370803	0	0	0	0	0	0	0	0	0	0	0	0
107984733	0	0	0	0	0	0	0	0	0	0	0	0
80031	253	25	287	81	86	342	404	730	599	290	925	620
105370804	0	0	0	0	0	0	0	0	1	0	0	0
101928442	0	0	0	0	0	0	0	0	0	0	0	0
105370805	0	0	0	0	0	0	0	0	0	0	0	0
102724553	0	0	0	0	0	0	0	0	0	0	0	0
107984792	0	0	0	0	0	0	0	0	0	0	0	0
107984136	0	0	0	0	0	0	0	0	0	0	0	0
283652	11	0	20	16	5	11	32	25	17	7	5	2
50804	290	16	805	398	172	545	765	400	730	202	353	103
399697	0	0	0	1	0	0	0	4	20	2	0	0
105370807	0	0	0	0	0	0	0	1	0	0	0	0
6557	0	1	1	3	1	0	1	0	0	0	0	0
112267905	0	0	0	0	0	0	1	0	0	0	0	0
107984756	0	0	0	0	0	0	1	0	0	0	0	0
107984758	0	0	0	0	0	0	0	0	0	0	0	0
107984755	0	0	0	0	0	0	0	0	0	0	0	0
107984757	0	0	0	0	0	0	0	0	0	0	0	0
1854	120	207	285	162	110	285	235	112	171	234	121	62
2200	637	5017	12899	20810	1608	4696	2755	20329	20797	47565	16689	4722
105370809	0	0	0	0	0	0	0	0	0	0	0	0
22995	684	532	1110	707	414	567	934	314	214	268	266	439
101928472	0	0	0	0	0	0	0	0	0	0	0	0
399694	0	1	13	3	1	8	0	35	135	71	28	18
23741	239	523	761	841	196	541	522	1285	2316	1991	1348	614
9728	336	546	846	713	491	719	907	1872	2117	2827	1958	618
9318	279	641	853	621	279	511	536	501	688	1156	765	309
2585	227	318	761	504	324	354	529	387	456	348	317	227
100306975	0	0	1	0	0	0	0	0	0	1	1	1
100616332	0	0	0	0	0	0	0	0	0	0	0	0
196951	18	18	64	40	33	47	40	55	62	54	51	10
2252	3	192	254	1000	32	70	32	234	795	781	168	96
105370811	0	0	0	0	0	0	0	0	0	0	0	0
56986	49	84	152	101	99	109	68	122	172	154	52	77
79895	56	75	64	143	41	88	37	154	104	461	91	41
102724587	0	0	0	0	0	0	0	0	1	1	0	0
11001	220	385	481	160	167	581	373	566	383	36	431	522
3067	21	14	83	404	18	181	0	31	139	82	97	78
2553	155	204	339	270	102	307	212	120	144	181	307	105
55056	3	3	7	8	6	7	7	5	8	13	5	3
100129387	8	8	19	15	10	11	18	8	12	14	11	5
100616396	0	0	0	0	0	0	0	0	0	0	0	0
9101	793	1140	1505	1444	755	1425	1895	1516	1520	1792	1984	883
107984741	8	2	9	11	7	6	2	5	2	2	5	0
373509	3	1	11	22	9	4	3	5	6	17	5	7
54822	750	1258	1785	1639	891	1082	1427	1402	1059	1513	1536	953
84888	467	459	1105	818	459	1003	661	2522	1424	1534	2488	1737
23431	119	134	183	275	82	203	1333	343	218	277	219	109
100132724	16	6	13	5	16	4	66	9	5	7	5	3
109729174	0	0	1	0	0	4	1	0	0	0	0	0
388121	8	1	10	59	8	64	18	14	16	43	17	23
1588	13	15	8	191	60	25	192	1	6	188	5	3
100616369	0	0	0	0	0	0	0	0	0	0	0	0
102465855	0	0	0	0	0	0	0	0	0	0	0	0
102466250	0	0	0	0	0	0	0	0	0	0	0	0
112268146	0	0	0	0	0	0	1	0	0	0	0	0
342035	15	11	69	145	14	20	25	73	33	288	213	890
23312	488	1790	1496	1295	393	719	2325	1488	1415	872	1282	1256
105370816	0	0	0	0	0	0	0	0	0	0	0	0
29106	0	0	6	2	0	1	170	55	123	10	47	11
256586	34	72	45	23	15	31	128	19	47	56	30	25
29767	6	47	121	60	39	90	265	177	420	256	165	25
29766	721	954	1075	1449	453	1126	2859	1209	1001	899	1558	938
100422556	0	0	0	0	0	0	0	0	0	0	0	0
112268148	3	11	11	5	2	5	17	10	7	12	8	2
123169	226	359	510	435	138	357	726	511	334	294	508	411
112268149	0	1	0	0	0	0	0	0	0	0	0	0
112543478	0	0	0	0	0	0	0	0	0	0	0	0
5597	285	908	568	1161	283	525	2153	1522	830	374	1128	987
112268150	0	0	0	0	0	0	0	0	0	0	0	0
10017	3	12	8	31	2	7	4	8	4	5	10	7
10681	38	86	139	130	30	91	215	188	352	133	133	80
100129973	39	42	24	30	18	37	57	18	13	13	43	23
55930	1728	2394	2352	1600	1183	1846	3668	1489	943	1189	2451	2146
105370820	2	0	0	4	3	1	6	0	1	0	0	0
100302202	0	0	3	0	0	0	0	0	0	0	0	0
105370819	0	0	0	0	0	0	0	0	0	0	0	0
4644	300	600	751	2704	216	308	429	1379	2153	3412	1004	479
10776	405	625	780	688	325	605	1504	933	1252	2073	876	508
56204	143	233	523	511	237	304	656	390	524	1871	795	433
105370821	0	0	0	0	0	0	0	0	0	0	0	0
3175	0	14	1	0	0	2	0	0	1	0	0	0
105370824	0	0	0	0	0	0	0	0	0	0	0	0
101928499	0	0	0	0	0	0	0	0	0	0	0	0
107983981	0	0	0	0	0	0	0	0	0	0	0	0
105370823	0	0	0	0	0	0	0	0	0	0	0	0
105370822	0	0	0	0	0	0	0	0	0	0	0	0
105370826	0	0	0	0	0	0	0	0	0	0	0	0
256764	33	28	9	3	12	142	129	5	12	0	14	98
440279	0	0	2	8	0	4	1406	43	107	42	16	0
105370827	0	0	0	0	0	0	0	0	0	0	0	0
105370829	0	0	0	0	0	0	1	0	0	0	0	0
51187	219	420	724	251	253	494	830	412	376	490	387	226
5873	195	372	756	231	170	553	593	740	552	209	1127	931
101928527	3	1	1	0	0	0	1	3	1	0	0	0
9488	46	62	129	115	62	109	342	173	61	118	102	124
100533483	83	237	570	327	291	417	991	498	595	1002	831	325
9236	81	227	566	317	288	414	974	493	571	986	824	324
693213	0	0	0	0	0	0	3	3	0	0	2	0
145788	0	10	7	1	6	17	11	22	21	19	38	17
161582	2	10	4	11	4	3	17	6	24	20	9	1
107984745	0	0	0	0	0	0	0	0	0	0	0	0
26108	2	18	33	26	6	19	11	108	286	307	101	12
283659	1	29	71	36	8	22	3	47	96	107	27	7
4734	404	672	1282	824	338	302	1508	744	1337	1568	600	276
64864	439	631	988	756	329	420	733	560	663	1323	615	457
374618	43	72	130	76	43	49	125	87	85	56	61	42
55329	4	20	57	34	31	39	97	21	14	61	20	41
105370831	0	0	0	0	0	0	0	0	0	0	0	0
105370832	0	0	0	0	0	0	0	0	0	0	0	0
54816	361	395	994	723	638	599	808	710	1059	1469	711	461
105370833	0	0	0	0	0	0	0	0	0	0	0	0
145783	4	6	11	5	2	4	7	2	3	11	2	9
6938	1558	1756	3351	1924	1686	2212	3290	2520	2873	2952	2359	1912
109616990	0	0	0	0	0	0	0	0	0	0	0	0
283663	0	0	0	0	0	0	0	0	0	0	0	0
101928611	0	0	0	0	0	0	0	0	0	0	0	0
84952	45	96	536	340	306	719	424	537	799	2544	635	447
145781	148	150	408	600	303	477	408	1188	589	1493	941	520
100820829	77	54	241	454	213	348	263	1056	407	1120	777	439
81488	70	94	167	147	82	138	141	133	186	388	166	75
105370834	0	0	0	0	0	0	0	0	0	0	0	0
107984724	0	0	0	0	0	0	0	0	0	0	0	0
8854	0	39	33	123	37	9	1	93	122	576	115	302
283665	0	5	0	5	5	0	0	0	7	35	0	18
366	2	862	193	226	32	76	24	51	14	84	379	7
3990	4	1	3	14	0	15	12	56	34	24	37	18
101928694	0	12	0	0	0	0	0	0	0	0	0	0
102	1567	3915	4493	3264	1703	3376	2771	3478	3045	2621	5187	2414
664618	47	27	33	54	32	16	44	3	3	2	19	2
101928725	0	0	0	0	0	0	1	0	0	0	0	0
54629	89	135	173	212	123	150	155	247	465	325	255	111
79811	1984	2054	3000	2730	1644	2259	2967	2600	2841	3808	3130	2236
54778	719	1065	1475	1210	634	1105	1608	1450	1696	1799	1401	1312
9133	205	219	303	261	114	156	247	39	62	7	72	89
4643	3792	4722	6442	3233	2216	5708	5236	5825	3373	2503	7094	6388
100313886	0	0	0	0	0	0	0	0	0	0	0	0
92483	83	88	36	33	41	58	87	73	6	4	59	29
145773	95	71	126	20	24	92	12	47	54	47	43	35
9245	266	535	524	2	206	814	107	3273	1074	1	2503	2489
2958	152	217	294	186	84	192	229	357	224	295	358	358
663	233	536	546	649	231	309	442	743	1059	1449	754	365
107984803	0	0	0	0	0	0	0	0	0	0	0	0
107984802	0	0	0	0	0	0	0	0	0	0	0	0
27023	0	0	0	0	0	0	0	0	0	0	0	0
105370838	0	0	0	0	0	0	0	0	0	0	0	0
105370839	0	0	0	0	0	0	0	0	0	0	0	0
105370840	0	0	0	0	0	0	0	0	0	0	0	0
302	9380	26560	20476	19586	8550	19605	13599	13412	9434	21650	13636	19833
79664	354	379	758	485	256	398	604	405	546	925	357	377
101928784	0	0	0	0	1	0	1	0	0	0	0	0
6095	158	105	211	741	123	209	68	151	366	740	250	79
105370846	0	0	0	0	0	0	0	0	0	0	0	0
100996876	0	0	0	0	0	0	0	0	0	0	0	0
105370844	0	0	0	0	0	0	0	1	0	0	0	0
102724802	0	0	0	0	0	0	0	0	0	0	0	0
105370842	0	0	0	0	0	0	0	0	0	0	0	0
107984805	0	0	0	0	0	0	0	1	0	0	0	1
105370841	0	0	0	0	0	0	0	0	0	0	1	0
105370847	0	0	0	0	0	0	0	0	0	0	0	0
107984782	0	0	0	0	0	0	0	0	0	0	0	0
101928850	0	0	0	0	0	0	0	0	0	0	0	0
107984783	0	0	0	0	0	0	0	0	0	0	0	0
100506530	0	0	0	0	0	0	0	0	0	0	0	0
54832	3747	5650	7389	5052	4326	4122	4865	4518	5495	7305	5497	3319
101928907	0	0	1	0	0	0	0	0	0	0	0	0
145741	67	148	67	8	55	39	5	0	1	2	2	18
388125	13	0	11	6	15	7	5	1	9	11	15	3
107984784	0	0	0	0	0	0	0	0	0	0	0	0
255180	0	0	0	3	0	0	0	0	0	2	0	0
105370849	0	2	0	7	0	0	0	0	0	3	0	0
105370852	0	0	0	0	0	0	0	0	0	0	0	0
105370851	0	0	0	0	0	0	0	0	0	0	0	0
102724938	0	0	0	0	0	0	0	0	0	0	0	0
105370850	0	0	0	0	0	0	0	0	0	0	0	0
102465869	0	0	0	0	0	0	0	0	0	0	0	0
102464834	0	0	0	0	0	0	0	0	0	0	0	0
83660	714	480	1587	833	502	1445	797	2500	1901	8029	2754	2787
197003	2	0	6	6	5	5	4	13	3	20	5	0
105370855	0	0	1	1	3	0	0	0	1	0	0	0
406965	0	0	0	0	0	0	0	3	0	0	0	0
105370854	4	6	27	4	6	23	9	24	17	102	38	44
7168	7804	7080	15204	5739	5884	8022	6105	84563	200368	34305	58059	18602
111064646	81	90	127	70	63	147	173	182	136	81	175	215
107984798	0	0	0	0	0	0	0	0	0	0	0	0
114294	66	105	174	117	127	169	177	198	118	246	202	127
51065	143	291	380	126	157	214	277	336	195	357	172	310
101928972	0	0	0	0	0	0	0	0	0	0	0	0
51762	161	817	376	475	204	397	425	447	627	868	539	204
83464	0	25	49	70	35	39	63	31	75	109	34	7
771	3042	5165	2636	2492	1463	4377	1956	14590	9200	446	12781	6955
102723344	0	0	0	0	0	0	0	0	0	0	0	0
9960	372	856	951	640	421	884	905	697	640	516	804	637
100130855	30	97	97	68	45	96	77	75	73	50	97	47
283807	1	3	6	7	1	0	1	99	201	14	48	8
8925	1774	2025	4042	4108	1718	2549	2890	4025	5786	9483	4705	2677
494334	0	0	0	0	0	0	0	0	0	0	0	0
23604	324	123	556	220	320	365	380	370	167	721	320	342
101928988	12	5	19	13	19	18	25	12	6	25	17	8
84191	157	233	341	142	169	223	213	221	81	144	198	176
6642	1067	1242	1898	1509	891	1476	1696	2251	2648	3336	2109	1587
79856	2251	3985	4376	3077	1215	2600	2844	1771	1872	2194	1973	2912
5479	4953	9176	11619	8018	2937	7284	7520	4024	4670	5634	5080	5782
53944	245	308	354	382	133	192	257	317	343	256	347	276
9768	125	61	142	96	22	79	100	15	13	10	28	73
9325	379	375	590	710	293	589	683	769	697	552	623	534
105370861	0	0	0	1	0	0	0	0	0	0	0	0
23060	758	967	1426	1358	670	1108	1272	2178	3232	2047	2401	1484
107984736	0	0	0	0	0	0	0	0	0	0	0	0
101930091	0	0	0	0	0	0	0	0	0	0	0	0
4947	21	44	73	94	22	58	94	98	133	245	94	53
107984737	0	0	0	0	0	0	0	0	1	0	0	0
348093	0	3	37	11	6	14	2	908	2198	533	815	195
100302184	0	0	1	0	0	0	0	0	0	0	0	0
80119	34	16	63	76	55	31	61	15	14	31	23	15
80301	118	899	377	428	92	173	415	568	952	768	648	207
348094	7	149	37	45	9	4	98	61	117	160	35	27
107984754	1	0	2	2	1	1	1	2	1	0	6	0
51324	648	1293	1965	1594	773	1426	1733	1215	1303	1671	1378	962
123263	161	278	413	191	187	287	308	317	305	318	359	250
123264	9	4	39	0	9	28	63	370	164	3	192	174
51285	12	27	52	43	6	28	47	361	385	265	217	129
390594	0	0	0	0	0	0	2	0	0	27	0	0
390595	4	6	13	3	1	0	4	4	7	10	3	11
10081	101	171	215	172	102	150	194	159	259	309	215	125
10845	338	651	796	700	393	641	701	874	897	1219	781	530
8483	0	5	57	225	10	36	1	430	723	1846	670	92
112268147	0	0	0	0	0	0	0	0	1	0	0	0
54956	72	66	236	59	91	84	133	134	196	111	135	152
109617003	7	0	7	5	5	13	6	0	2	0	2	4
26831	0	0	1	0	0	0	2	0	0	0	0	0
26832	1	0	0	0	0	0	1	0	0	0	0	1
9543	0	0	0	0	0	0	0	2	14	0	0	0
57722	15	39	62	41	16	20	23	33	52	326	24	16
54878	327	343	607	591	233	467	422	798	760	1132	906	484
51495	407	422	847	417	291	673	627	260	316	276	238	280
81556	268	480	703	423	261	426	535	409	327	318	584	453
9187	445	939	1246	737	542	615	1311	707	579	1359	601	499
102723464	0	0	0	0	0	0	0	0	0	0	0	0
10260	541	1000	1499	1017	557	811	978	968	1241	1744	1679	780
109617020	3	0	2	0	0	0	0	0	0	0	0	0
100616379	0	0	0	0	0	0	0	0	0	0	0	0
105370866	0	0	0	0	0	0	0	0	0	0	0	0
100189317	0	0	0	0	0	0	0	0	0	0	0	0
8766	832	950	1514	1608	695	1383	1382	1485	1119	1054	1370	1634
84465	3	7	17	24	14	10	36	5	6	4	5	11
105370867	0	0	0	0	0	0	0	0	0	0	0	0
100422905	0	0	0	0	0	0	0	0	0	0	0	0
105370868	0	0	0	0	0	0	0	0	3	2	0	0
115752	176	227	398	456	189	309	375	424	620	992	470	222
54962	36	112	110	85	23	50	77	21	62	69	46	40
692149	0	0	4	0	0	0	3	1	0	0	0	0
5604	988	1770	1598	1445	706	1430	1459	1284	1441	3111	1742	1026
10302	90	181	240	216	86	190	209	242	296	471	243	90
100616149	0	0	0	1	0	0	0	0	0	0	0	0
6124	14688	26672	34263	17218	12572	21633	17652	16037	18549	27744	17125	14257
595100	0	3	9	0	4	0	2	0	0	0	3	5
595099	0	0	0	1	0	0	0	0	0	0	3	0
595097	39	16	92	24	30	58	62	19	6	0	12	9
595098	1	4	2	1	1	0	1	1	0	0	2	0
55055	119	161	247	212	89	176	263	65	61	78	69	117
197021	4	8	13	8	4	7	7	4	2	15	1	3
102723165	3	0	7	2	3	4	3	0	0	0	0	0
4091	55	41	137	130	130	87	214	42	156	291	55	95
105370869	0	0	0	0	0	0	0	0	0	0	0	0
105376718	0	0	0	0	0	0	0	0	0	0	0	0
102723481	0	0	0	0	0	0	0	0	0	0	0	0
102723493	0	7	0	4	1	0	5	3	0	7	0	0
4088	1472	2928	2933	2278	1120	3487	2948	4247	2816	5358	4240	2689
79719	634	645	992	821	353	893	715	776	802	649	1235	1172
64799	37	49	46	47	69	49	115	44	29	34	36	13
100506686	9	7	13	11	6	26	67	17	19	34	12	5
145853	4	6	10	11	6	15	56	8	5	25	8	7
5607	333	322	490	371	314	427	2365	599	693	770	534	313
107984718	0	0	0	0	0	0	0	0	0	0	0	0
390598	18	10	6	21	5	17	50	31	12	39	21	7
105370870	3	0	1	0	0	0	10	2	2	11	12	0
101929076	0	0	0	0	0	0	0	0	0	0	0	0
26827	1	1	8	4	4	4	1	7	6	3	6	1
8554	736	1098	1756	1305	747	1368	2115	2278	2732	2514	2544	1102
105370871	0	0	0	0	0	0	0	0	0	0	0	0
91860	448	261	1029	296	337	684	1993	851	477	97	1018	719
54982	451	566	875	1109	349	580	2016	471	390	536	547	754
10116	237	456	724	578	266	579	2179	1054	1288	925	1009	563
22801	93	455	905	532	162	539	249	250	424	660	257	125
105370873	0	0	0	0	0	0	0	0	0	0	0	0
10391	0	0	21	24	8	16	29	138	263	261	133	51
8125	2723	2761	5304	3321	1404	3712	10809	3546	4085	5426	4088	2759
100422971	0	0	0	0	0	0	0	0	0	0	0	0
80035	0	0	0	0	0	0	0	0	1	0	0	0
79400	0	19	2	20	0	3	0	1	9	15	1	1
246777	0	75	2	13	0	3	1	5	27	41	4	1
283673	0	0	0	0	0	0	0	0	0	0	0	0
26035	523	610	747	275	416	613	700	265	265	275	380	278
102723548	0	0	0	0	0	0	0	0	0	0	0	0
54852	126	127	147	90	52	202	280	684	169	8	511	257
145694	74	80	106	70	35	133	153	409	100	4	306	166
9493	329	293	508	665	220	557	464	135	127	46	139	176
6176	4934	7641	13788	7349	5903	11673	8277	6282	8865	9923	6913	5135
105370876	0	0	0	0	0	0	0	0	0	0	0	0
145837	0	0	0	0	0	0	0	2	0	0	0	0
104472713	0	0	0	0	0	0	0	0	0	0	0	0
107984788	0	0	0	0	0	0	0	0	0	0	0	0
414926	0	0	0	0	0	0	0	0	0	0	0	0
101929129	0	1	0	0	0	0	0	0	0	0	0	0
7090	210	2460	2043	2005	551	1866	2060	2335	2904	1821	3323	1011
693214	0	0	0	1	0	0	1	0	0	0	0	0
105370877	0	0	0	0	0	0	3	4	1	0	1	0
107984734	0	0	0	0	0	0	0	0	0	0	0	0
105370878	0	0	0	0	0	0	0	0	0	0	0	0
